"","tot.germ","pred.mass","treat.sh","tree.id","seedling.biomass"
"k3.3.182",1,0.0106163803643619,"far","k3",NA
"k3.3.183",1,0.00643477119070227,"pot","k3",NA
"k3.3.184",1,0.00924517306694006,"near","k3",NA
"k3.3.185",1,0.00856991716906316,"far","k3",NA
"k3.3.186",2,0.0104697870429573,"pot","k3",NA
"k3.3.187",0,0.00977746331570206,"near","k3",NA
"k3.3.188",0,0.00965683808462523,"far","k3",NA
"k3.3.189",1,0.00624428302068318,"pot","k3",NA
"k3.3.190",1,0.00984873149084176,"near","k3",NA
"k3.3.191",1,0.00728628990137531,"far","k3",NA
"k3.3.192",1,0.00995541249576613,"pot","k3",NA
"k3.3.193",0,0.0113032664399683,"near","k3",NA
"k3.3.194",1,0.00759318139629825,"far","k3",NA
"k3.3.195",2,0.00767492209487329,"pot","k3",NA
"k3.3.196",1,0.0101824045816343,"near","k3",NA
"k3.3.197",1,0.00885693131966884,"far","k3",NA
"k3.3.198",2,0.0107957506882105,"pot","k3",0.0202
"k3.3.199",1,0.0104194485041965,"near","k3",0.0399
"k3.3.200",1,0.0095808502036289,"far","k3",NA
"k3.3.201",1,0.0099487375472208,"pot","k3",NA
"k3.3.202",0,0.00913311254810563,"near","k3",NA
"k3.3.203",2,0.00857775424886156,"far","k3",NA
"k3.3.204",1,0.00744037026887992,"pot","k3",NA
"k3.4.1",0,0.00874793075563759,"near","k3",NA
"k3.4.2",2,0.0151446839188551,"far","k3",NA
"k3.4.3",1,0.0114174832351095,"pot","k3",NA
"k3.4.4",0,0.0111914357394683,"near","k3",NA
"k3.4.5",2,0.0128211239627859,"far","k3",NA
"k3.4.6",2,0.0129685713003737,"pot","k3",NA
"k3.4.7",1,0.0126915560987142,"near","k3",NA
"k3.4.8",1,0.0110271077983794,"far","k3",NA
"k3.4.9",1,0.00989525483695778,"pot","k3",NA
"k3.4.10",1,0.00945114360773721,"near","k3",NA
"k3.4.11",0,0.00880785054276146,"far","k3",NA
"k3.4.12",1,0.0125724138506238,"pot","k3",NA
"k3.4.13",1,0.0107876993049126,"near","k3",NA
"k3.4.14",1,0.0127352938082686,"far","k3",0.0797
"k3.4.16",1,0.0126800806378775,"near","k3",NA
"k3.4.18",1,0.00657028104852183,"pot","k3",0.072
"k3.4.19",0,0.0122346244345189,"near","k3",NA
"k3.4.20",2,0.0129542161492246,"far","k3",NA
"k3.4.21",2,0.0131442532483582,"pot","k3",0.1016
"k3.4.22",2,0.0134011724952021,"near","k3",NA
"k3.4.23",0,0.0122289057833105,"far","k3",NA
"k3.4.24",NA,0.0143364068249288,"pot","k3",NA
"k3.4.25",1,0.0111623030323454,"near","k3",NA
"k3.4.26",1,0.0105444335921341,"far","k3",NA
"k3.4.28",2,0.0130179465047473,"near","k3",0.0244
"k3.4.29",1,0.0130843404111087,"far","k3",NA
"k3.4.30",1,0.0156910026245594,"pot","k3",NA
"k3.4.31",0,0.00999950344917135,"near","k3",NA
"k3.4.32",1,0.0107682276896793,"far","k3",NA
"k3.4.33",3,0.0180941706984545,"pot","k3",NA
"k3.4.34",1,0.0103048200503609,"near","k3",0.0117
"k3.4.35",0,0.0114636877761844,"far","k3",NA
"k3.4.36",1,0.0101627333536295,"pot","k3",NA
"k3.4.37",2,0.0161277847918225,"near","k3",NA
"k3.4.38",1,0.0126679527361745,"far","k3",NA
"k3.4.39",1,0.0114586028734364,"pot","k3",0.0111
"k3.4.40",0,0.0110309123071931,"near","k3",NA
"k3.4.41",1,0.0106787672948165,"far","k3",0.0588
"k3.4.42",1,0.0128376346348374,"pot","k3",NA
"k3.4.43",1,0.0095418691585006,"near","k3",NA
"k3.4.44",1,0.0119532358045113,"far","k3",NA
"k3.4.46",1,0.00654541597481167,"near","k3",0.0829
"k3.4.47",1,0.00810901188443906,"far","k3",0.1027
"k3.4.48",1,0.0125362766506715,"pot","k3",NA
"k3.4.49",2,0.0134954005166272,"near","k3",NA
"k3.4.50",0,0.0132552606800122,"far","k3",NA
"k3.4.52",2,0.0107152705607828,"near","k3",NA
"k3.4.53",0,0.0114693952321859,"far","k3",NA
"k3.4.54",3,0.0122629697131668,"pot","k3",0.1766
"k3.4.55",1,0.0124324348942447,"near","k3",NA
"k3.4.56",1,0.0103784115623692,"far","k3",0.1169
"k3.4.57",1,0.0105395376354047,"pot","k3",NA
"k3.4.58",2,0.0128049485008386,"near","k3",NA
"k3.4.59",2,0.0122149901046621,"far","k3",NA
"k3.4.61",0,0.0117492634135784,"near","k3",NA
"k3.4.62",0,0.0119664597076896,"far","k3",NA
"k3.4.63",1,0.0103651775142869,"pot","k3",NA
"k3.4.64",1,0.0113723414416463,"near","k3",NA
"k3.4.65",1,0.010812432554018,"far","k3",NA
"k3.4.67",2,0.0114442504157132,"near","k3",0.0575
"k3.4.68",0,0.0133335472906859,"far","k3",NA
"k3.4.69",NA,0.0173004422184339,"pot","k3",NA
"k3.4.70",0,0.0110183044071328,"near","k3",NA
"k3.4.71",0,0.0101867601385955,"far","k3",NA
"k3.4.72",1,0.0121174339154409,"pot","k3",NA
"k3.4.73",1,0.00938360241507196,"near","k3",0.03
"k3.4.74",0,0.010296085317342,"far","k3",NA
"k3.4.76",1,0.0136692456043004,"near","k3",0.0985
"k3.4.77",0,0.0121242387214937,"far","k3",NA
"k3.4.78",1,0.0126310529871678,"pot","k3",NA
"k3.4.79",2,0.0129625540797375,"near","k3",NA
"k3.4.80",1,0.00979820584481489,"far","k3",NA
"k3.4.81",1,0.0111237753104889,"pot","k3",NA
"k3.4.83",NA,0.00945046663730639,"far","k3",NA
"k3.4.84",NA,0.0107456669386327,"pot","k3",NA
"k3.4.85",0,0.0114634680333054,"near","k3",NA
"k3.4.86",0,0.00982330006767103,"far","k3",NA
"k3.4.88",0,0.00461732996754719,"near","k3",NA
"k3.4.89",1,0.0109529244685213,"far","k3",0.0893
"k3.4.90",1,0.0118702725711742,"pot","k3",NA
"k3.4.91",0,0.0126329247463121,"near","k3",NA
"k3.4.92",2,0.00923158187145702,"far","k3",NA
"k3.4.94",3,0.0123001002061414,"near","k3",NA
"k3.4.95",1,0.012543941645379,"far","k3",NA
"k3.4.96",NA,0.0103793784569223,"pot","k3",NA
"k3.4.97",1,0.0109088536108803,"near","k3",NA
"k3.4.98",0,0.00735175114533264,"far","k3",NA
"k3.4.99",1,0.00802344765724847,"pot","k3",0.0235
"k3.4.100",0,0.0117377398617761,"near","k3",NA
"k3.4.101",1,0.00978901662129309,"far","k3",NA
"k3.4.102",2,0.014617205825023,"pot","k3",NA
"k3.4.103",2,0.0105056267794727,"near","k3",0.0521
"k3.4.104",1,0.013266206506796,"far","k3",NA
"k3.4.105",1,0.00987967197447011,"pot","k3",NA
"k3.4.106",1,0.00723497047574973,"near","k3",0.0041
"k3.4.107",0,0.0104960087885296,"far","k3",NA
"k3.4.108",1,0.00698852995341111,"pot","k3",NA
"k3.4.109",0,0.0128946290841893,"near","k3",NA
"k3.4.110",1,0.0101847010953483,"far","k3",NA
"k3.4.111",1,0.0117665681532268,"pot","k3",NA
"k3.4.112",1,0.0123905631186791,"near","k3",NA
"k3.4.113",0,0.0114768890583494,"far","k3",NA
"k3.4.115",0,0.0130954010815372,"near","k3",NA
"k3.4.117",1,0.0114572025213275,"pot","k3",NA
"k3.4.118",1,0.00982216555475993,"near","k3",0.09
"k3.4.119",1,0.0106994543087509,"far","k3",NA
"a1.1.1",1,0.0151351434313076,"pot","a1",NA
"a1.1.2",0,0.0112836049148184,"near","a1",NA
"a1.1.3",1,0.0138088478854281,"far","a1",NA
"a1.1.5",0,0.011919485824414,"near","a1",NA
"a1.1.6",2,0.013561444956087,"far","a1",NA
"a1.1.7",1,0.0160468243565866,"pot","a1",NA
"a1.1.8",0,0.0116360718369948,"near","a1",NA
"a1.1.9",1,0.0117772037762132,"far","a1",NA
"a1.1.10",1,0.0132568277262954,"pot","a1",NA
"a1.1.11",0,0.0157903516130363,"near","a1",NA
"a1.1.12",0,0.0130563994281222,"far","a1",NA
"a1.2.1",1,0.0133504968668089,"pot","a1",NA
"a1.2.2",0,0.0134847936976974,"near","a1",NA
"a1.2.3",1,0.0160069222912872,"far","a1",NA
"a1.2.4",NA,0.01690890850635,"pot","a1",NA
"a1.2.5",0,0.013798158014461,"near","a1",NA
"a1.2.6",1,0.0125717391519823,"far","a1",NA
"a1.2.7",1,0.0124417457873545,"pot","a1",NA
"a1.2.8",2,0.0129787433776316,"near","a1",NA
"a1.2.9",1,0.0161012370506097,"far","a1",NA
"a1.2.10",2,0.0140918848288118,"pot","a1",NA
"a1.2.11",1,0.0155582491230783,"near","a1",NA
"a1.2.12",0,0.0106966733765855,"far","a1",NA
"a1.2.13",1,0.0131545542346715,"pot","a1",NA
"a1.2.14",1,0.0120603385215907,"near","a1",NA
"a1.2.15",1,0.011448265932264,"far","a1",NA
"a1.2.16",1,0.0118923384100132,"pot","a1",NA
"a1.2.17",0,0.0129010041040614,"near","a1",NA
"a1.2.18",0,0.013619331960373,"far","a1",NA
"a1.2.19",1,0.0103938007960976,"pot","a1",NA
"a1.3.1",0,0.0129429179755402,"near","a1",NA
"a1.3.2",0,0.0132525901549304,"far","a1",NA
"a1.3.3",1,0.0150908321352284,"pot","a1",NA
"a1.3.4",1,0.0127729586253662,"near","a1",NA
"a1.3.5",0,0.0182767804208455,"far","a1",NA
"a1.3.7",1,0.012244664755466,"near","a1",NA
"a1.3.8",0,0.0124377327455481,"far","a1",NA
"a1.3.9",2,0.0126076519325855,"pot","a1",NA
"a1.3.10",1,0.0116781813100694,"near","a1",NA
"a1.3.11",0,0.0129793468184516,"far","a1",NA
"a1.3.12",1,0.0118429378750872,"pot","a1",NA
"a1.3.13",0,0.012474883923751,"near","a1",NA
"a1.3.14",1,0.0109564274364586,"far","a1",NA
"a1.3.15",1,0.0121121091179138,"pot","a1",NA
"a1.3.16",0,0.0130716041643392,"near","a1",NA
"a1.4.1",0,0.0162410316609223,"far","a1",NA
"a1.4.3",0,0.00875831754141343,"near","a1",NA
"a1.4.4",1,0.0122544757398416,"far","a1",NA
"a1.4.5",1,0.0160093345808359,"pot","a1",NA
"a1.4.6",0,0.0122485156965036,"near","a1",NA
"a1.4.7",1,0.0135736575113919,"far","a1",NA
"a2.1.1",0,0.00878869359890702,"near","a2",NA
"a2.1.2",1,0.00911765708867032,"far","a2",NA
"a2.1.4",0,0.00980699795549969,"near","a2",NA
"a2.1.5",3,0.0119862751439837,"far","a2",NA
"a2.2.1",0,0.00808326190718195,"near","a2",NA
"a2.2.2",1,0.0113007333700416,"far","a2",NA
"a2.2.3",0,0.00840563596359712,"pot","a2",NA
"a2.2.4",0,0.00802387663495577,"near","a2",NA
"a2.2.5",2,0.0119697017695684,"far","a2",NA
"a2.2.6",2,0.0153393888833598,"pot","a2",NA
"a2.2.7",0,0.00891903416412945,"near","a2",NA
"a2.2.8",1,0.00889112631329825,"far","a2",NA
"a2.2.9",1,0.0108827580580122,"pot","a2",NA
"a2.2.10",0,0.0105599179426384,"near","a2",NA
"a2.2.12",1,0.0124319881189498,"pot","a2",NA
"a2.2.13",0,0.00844146462203853,"near","a2",NA
"a2.2.14",1,0.0107041512285709,"far","a2",NA
"a2.2.15",1,0.0081139211854971,"pot","a2",NA
"a2.2.16",2,0.00969405389701572,"near","a2",NA
"a2.2.17",3,0.0120736869544945,"far","a2",NA
"a2.2.18",1,0.00896485229872458,"pot","a2",NA
"a2.2.19",0,0.00847239313279198,"near","a2",NA
"a2.2.20",1,0.00927119229648505,"far","a2",NA
"a2.2.21",1,0.00881278632479473,"pot","a2",NA
"a2.2.22",1,0.00705515902234462,"near","a2",NA
"a2.2.23",2,0.0109402000425425,"far","a2",NA
"a2.2.24",1,0.00909393239200565,"pot","a2",NA
"a2.2.25",0,0.00797928657347192,"near","a2",NA
"a2.2.26",1,0.00959099174492882,"far","a2",NA
"a2.2.27",1,0.0112587580812391,"pot","a2",NA
"a2.2.28",0,0.0116429611579935,"near","a2",NA
"a2.2.29",1,0.00809462045126943,"far","a2",NA
"a2.2.30",1,0.00939489460492996,"pot","a2",NA
"a2.2.31",0,0.00892933446411013,"near","a2",NA
"a2.2.32",1,0.0103906170656859,"far","a2",NA
"a2.2.33",1,0.0110489209681082,"pot","a2",NA
"a2.2.34",1,0.00981673791439569,"near","a2",NA
"a2.2.35",1,0.0118871494063906,"far","a2",NA
"a2.2.36",1,0.0122472426451097,"pot","a2",NA
"a2.2.37",0,0.00435794529942662,"near","a2",NA
"a2.2.38",0,0.0083924710801895,"far","a2",NA
"a2.2.39",1,0.00814044241496459,"pot","a2",NA
"a2.2.40",1,0.0107394048751616,"near","a2",NA
"a2.2.41",1,0.0087926603505051,"far","a2",NA
"r1.14.1",1,0.00885934904919075,"pot","r1",NA
"r1.14.3",1,0.00869080750639996,"far","r1",NA
"r1.14.4",1,0.00962030355894681,"pot","r1",NA
"r1.14.5",1,0.00762999322879418,"near","r1",NA
"r1.14.6",1,0.00970600455336755,"far","r1",NA
"r1.14.7",NA,0.00838270448106845,"pot","r1",NA
"r1.14.8",0,0.00958915317614384,"near","r1",NA
"r1.14.9",2,0.0100966058920135,"far","r1",NA
"r1.14.10",1,0.00839287777414439,"pot","r1",NA
"r1.14.11",0,0.00735575334474116,"near","r1",NA
"r1.14.12",1,0.00857358433786305,"far","r1",NA
"r1.14.13",1,0.00949635769329445,"pot","r1",NA
"r1.14.14",1,0.0103316688008559,"near","r1",NA
"r1.14.15",1,0.00757548450825633,"far","r1",NA
"r1.14.16",1,0.00788812470105147,"pot","r1",NA
"r1.14.17",0,0.00969142790792555,"near","r1",NA
"r1.14.18",1,0.0110145550914464,"far","r1",NA
"r1.14.19",1,0.0107925748521693,"pot","r1",NA
"r1.14.20",0,0.00957696051878269,"near","r1",NA
"r1.14.21",1,0.00922447045144304,"far","r1",NA
"r1.14.22",1,0.00889375198933339,"pot","r1",NA
"r1.14.23",2,0.0108866429077347,"near","r1",NA
"r1.14.24",1,0.00804318713439022,"far","r1",NA
"r1.14.25",1,0.0084809095249804,"pot","r1",NA
"r1.14.26",1,0.00908487693680278,"near","r1",NA
"r1.14.27",0,0.00985274057799143,"far","r1",NA
"r1.14.28",3,0.0109761236420661,"pot","r1",NA
"r1.14.29",1,0.00884720451604849,"near","r1",NA
"r1.14.30",1,0.0104566132639273,"far","r1",NA
"r1.14.31",1,0.00769391210771866,"pot","r1",NA
"r1.14.32",1,0.0101910827248407,"near","r1",NA
"r1.14.33",0,0.00861007615077511,"far","r1",NA
"r1.14.34",1,0.00879002678121809,"pot","r1",NA
"r1.14.35",0,0.00947698944791386,"near","r1",NA
"r1.14.36",2,0.00890197432099176,"far","r1",NA
"r1.14.37",1,0.00788390782052948,"pot","r1",NA
"r1.14.38",0,0.0075352835820046,"near","r1",NA
"r1.14.39",1,0.00957636523029175,"far","r1",NA
"r1.14.40",1,0.00917995177584086,"pot","r1",NA
"r1.14.41",0,0.00825848832075609,"near","r1",NA
"r1.14.42",1,0.00861325046966517,"far","r1",NA
"r1.14.43",3,0.00960233654354303,"pot","r1",NA
"r1.14.44",1,0.00805151215752709,"near","r1",NA
"r1.14.45",1,0.0082476850215831,"far","r1",NA
"a3.1.2",1,0.0152994004634668,"near","a3",NA
"a3.1.3",1,0.0132743303515736,"far","a3",NA
"a3.1.4",1,0.0153730795446619,"pot","a3",NA
"a3.1.5",0,0.0162743928626017,"near","a3",NA
"a3.1.6",1,0.0146775825140763,"far","a3",NA
"a3.1.7",NA,0.0123142071016059,"pot","a3",NA
"a3.1.8",2,0.0160964001192022,"near","a3",NA
"a3.1.9",1,0.0116918716618073,"far","a3",NA
"a3.1.10",1,0.016958842422962,"pot","a3",NA
"a3.1.11",0,0.015717507806619,"near","a3",NA
"a3.1.12",3,0.0153087555749388,"far","a3",NA
"a3.1.13",2,0.0149435969475413,"pot","a3",NA
"a3.1.14",0,0.019968936463161,"near","a3",NA
"a3.1.15",3,0.0169007004906165,"far","a3",NA
"a3.1.16",3,0.0120746928531417,"pot","a3",NA
"a3.1.18",1,0.0086244304343746,"far","a3",NA
"a3.1.19",3,0.012415008614517,"pot","a3",NA
"a3.1.20",1,0.00995440742528472,"near","a3",NA
"a3.1.21",1,0.0123448106049136,"far","a3",NA
"a3.1.22",1,0.0140904427450628,"pot","a3",NA
"a3.1.23",1,0.015799932793957,"near","a3",NA
"a3.1.24",1,0.0165440752983914,"far","a3",NA
"a3.1.25",2,0.0195441027483983,"pot","a3",NA
"a3.1.26",0,0.0104328042141577,"near","a3",NA
"a3.1.27",2,0.0144759244496821,"far","a3",NA
"a3.1.28",1,0.0149672730092442,"pot","a3",NA
"a3.1.29",0,0.0188113474565587,"near","a3",NA
"a3.1.30",2,0.017497307493083,"far","a3",NA
"a3.1.31",1,0.0144625306438197,"pot","a3",NA
"a3.1.32",1,0.0195069155523164,"near","a3",NA
"a3.1.33",2,0.017844091175291,"far","a3",NA
"a3.1.34",1,0.0152768954049422,"pot","a3",NA
"a3.1.35",0,0.0153339005667901,"near","a3",NA
"a3.1.36",1,0.01459106533085,"far","a3",NA
"a3.1.37",2,0.013576832342158,"pot","a3",NA
"r2.1.1",1,0.0103221363278801,"far","r2",NA
"r2.1.3",1,0.0128872859693631,"near","r2",NA
"r2.1.4",0,0.0145275700345098,"far","r2",NA
"r2.1.6",0,0.010565947327769,"near","r2",NA
"r2.1.7",2,0.00906672478600223,"far","r2",NA
"r2.1.9",2,0.00830800364684107,"near","r2",NA
"r2.1.10",0,0.0138873491604903,"far","r2",NA
"r2.1.12",1,0.013272718974289,"near","r2",NA
"r2.1.13",1,0.012876328556117,"far","r2",NA
"r2.1.15",0,0.0106912570985178,"near","r2",NA
"r2.1.16",0,0.0115824077868695,"far","r2",NA
"r2.1.18",0,0.0162674287777222,"near","r2",NA
"r2.1.19",2,0.0148190334886965,"far","r2",NA
"r2.1.21",1,0.010116232975568,"near","r2",NA
"r2.1.22",1,0.0116104819550132,"far","r2",NA
"r2.1.24",1,0.0120942534993503,"near","r2",NA
"r2.1.25",1,0.0110803237323961,"far","r2",NA
"r2.1.27",2,0.0076258857841272,"near","r2",NA
"r2.1.28",1,0.0117384698365082,"far","r2",NA
"r2.1.31",1,0.0117230346163652,"far","r2",NA
"r2.1.33",0,0.0115140442473534,"near","r2",NA
"r2.1.34",1,0.0086476597592174,"far","r2",NA
"r2.1.36",0,0.0141336629106091,"near","r2",NA
"r2.1.37",1,0.0158079751960254,"far","r2",NA
"r2.1.39",3,0.0107594502168602,"near","r2",NA
"r2.1.40",1,0.0102439881552566,"far","r2",NA
"r2.1.42",1,0.0150140515056904,"near","r2",NA
"r2.1.43",1,0.00958229705355435,"far","r2",NA
"r2.1.45",1,0.00889914452065365,"near","r2",NA
"r2.1.46",1,0.0105889140745686,"far","r2",NA
"r2.1.48",1,0.0115606028111649,"near","r2",NA
"r2.1.49",1,0.0121252906579411,"far","r2",NA
"r2.1.51",1,0.0151678000761144,"near","r2",NA
"r2.1.52",0,0.0113621476604107,"far","r2",NA
"r2.2.1",2,0.00985416600230146,"near","r2",NA
"r2.2.2",0,0.0107021439497847,"far","r2",NA
"r2.2.4",0,0.0122982391963427,"near","r2",NA
"r2.2.5",1,0.0119961240070161,"far","r2",NA
"r2.2.7",0,0.00982159250445675,"near","r2",NA
"r2.2.8",1,0.00767732408900636,"far","r2",NA
"r2.2.10",2,0.0105670820158239,"near","r2",NA
"r2.2.11",1,0.0114338220248438,"far","r2",NA
"r2.2.13",1,0.0062698562503788,"near","r2",NA
"r2.2.14",1,0.00961775926332948,"far","r2",NA
"r2.2.16",0,0.0111098330344604,"near","r2",NA
"r2.2.17",0,0.0095002005222148,"far","r2",NA
"r2.2.19",0,0.0100707263939807,"near","r2",NA
"r2.2.20",1,0.014397771595062,"far","r2",NA
"r2.2.22",1,0.0099114712422178,"near","r2",NA
"r2.2.23",1,0.00970411227857762,"far","r2",NA
"r2.2.25",0,0.00859838113213436,"near","r2",NA
"r2.2.26",1,0.00875438075821415,"far","r2",NA
"r2.2.28",2,0.011965971907955,"near","r2",NA
"r2.2.29",1,0.0106051258384375,"far","r2",NA
"r2.2.31",2,0.00949102530069751,"near","r2",NA
"r2.2.32",1,0.011460936123867,"far","r2",NA
"r2.2.34",1,0.00912534999265392,"near","r2",NA
"r2.2.35",2,0.0104955369163616,"far","r2",NA
